Unnamed: 0,item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
2690,low fat,0.162960415,health and hygiene,43.5086,supermarket,tier 3,18.2,high,1070.6064
2213,low fat,0.020693809,breads,199.1742,supermarket,tier 2,12.5,small,4379.6324
8276,low fat,0.023885957,soft drinks,106.628,supermarket,tier 1,8.575,small,958.752
3772,low fat,0.036184755,meat,58.5562,supermarket,tier 3,18.85,medium,770.3306
4927,regular,0.099344826,dairy,63.6194,supermarket,tier 2,15.6,medium,743.0328
1319,low fat,0.143870574,snack foods,169.4816,grocery store,tier 3,9.0,medium,503.3448
779,low fat,0.121848436,fruits and vegetables,46.8402,supermarket,tier 2,11.8,medium,597.2226
8420,regular,0.042378864,canned,125.4046,supermarket,tier 1,12.15,medium,1867.569
8061,low fat,0.017791458,health and hygiene,211.9244,supermarket,tier 3,19.0,medium,2117.244
3130,regular,0.026546765,canned,142.147,supermarket,tier 3,17.0,high,2147.205
4216,low fat,0.021207519,canned,219.4824,supermarket,tier 1,15.2,small,1747.0592
4317,low fat,0.031994534,canned,114.3492,supermarket,tier 1,7.655,medium,1853.5872
433,low fat,0.061393095,dairy,91.812,grocery store,tier 1,12.857645184136183,small,372.848
653,low fat,0.03334929,dairy,155.034,supermarket,tier 3,18.35,medium,1990.742
2477,regular,0.137580452,meat,182.8608,supermarket,tier 1,6.985,medium,4042.7376
6108,low fat,0.047814463,household,179.266,supermarket,tier 2,11.3,medium,5033.448
4080,low fat,0.017822936,frozen foods,161.3578,supermarket,tier 2,7.145,medium,1123.2046
6745,low fat,0.085223447,hard drinks,189.2872,supermarket,tier 1,9.5,medium,6050.7904
5317,low fat,0.0,health and hygiene,100.8042,supermarket,tier 3,12.857645184136183,medium,3472.147
5086,low fat,0.059835659,fruits and vegetables,151.3366,supermarket,tier 2,11.1,small,3022.732
3682,low fat,0.011258035,snack foods,211.656,supermarket,tier 2,17.85,medium,2556.672
8404,low fat,0.0,dairy,75.967,grocery store,tier 1,12.857645184136183,small,153.134
4744,low fat,0.026938317,household,174.1396,supermarket,tier 3,12.857645184136183,medium,4012.1108
6452,low fat,0.099757833,fruits and vegetables,113.9518,supermarket,tier 1,12.35,small,910.8144
2886,low fat,0.036111038,meat,58.1562,supermarket,tier 2,18.85,medium,1185.124
3135,regular,0.0,canned,229.0352,supermarket,tier 2,8.42,small,5496.8448
8044,low fat,0.057062186,snack foods,212.0218,supermarket,tier 3,6.865,medium,2350.9398
8003,low fat,0.052917345,snack foods,190.6504,supermarket,tier 2,18.75,medium,1342.2528
6436,low fat,0.027054244,soft drinks,151.5682,supermarket,tier 2,8.52,small,3506.7686
3582,regular,0.071743629,fruits and vegetables,59.7536,supermarket,tier 3,13.3,medium,918.804
6386,low fat,0.078874948,canned,37.4506,supermarket,tier 3,15.85,medium,303.6048
6140,regular,0.029006239,snack foods,186.0898,supermarket,tier 2,6.61,small,2619.2572
2904,regular,0.064984487,starchy foods,92.5804,supermarket,tier 2,12.3,medium,2297.01
570,regular,0.017960492,snack foods,81.596,supermarket,tier 2,13.5,medium,639.168
1448,regular,0.014270394,snack foods,187.3872,supermarket,tier 3,9.6,medium,2647.2208
4322,regular,0.07871639,meat,183.5608,grocery store,tier 3,5.305,medium,551.2824
7746,low fat,0.103726639,snack foods,110.6544,supermarket,tier 3,7.51,high,1901.5248
4947,low fat,0.160529322,household,59.2562,supermarket,tier 3,15.7,high,296.281
7948,low fat,0.042530668,hard drinks,125.5388,supermarket,tier 2,9.3,medium,2848.2924
3949,low fat,0.051871718,breads,35.3558,supermarket,tier 3,10.195,medium,237.6906
7254,low fat,0.170072462,canned,183.8266,supermarket,tier 1,20.7,medium,1844.266
1745,regular,0.125170423,snack foods,261.491,supermarket,tier 3,13.5,high,3418.883
2741,regular,0.100922503,fruits and vegetables,199.0768,supermarket,tier 1,15.5,medium,2759.0752
1590,low fat,0.11566015,breads,218.3166,grocery store,tier 3,15.85,medium,435.4332
3226,regular,0.096433359,meat,178.5028,supermarket,tier 3,20.2,high,4604.6728
8300,low fat,0.10423592,snack foods,111.7544,supermarket,tier 3,7.51,medium,2460.7968
2236,low fat,0.079506434,canned,78.3644,supermarket,tier 2,9.0,medium,1728.4168
287,low fat,0.099729888,household,46.306,supermarket,tier 3,13.0,medium,559.272
1738,low fat,0.020487625,household,44.0112,supermarket,tier 1,15.85,small,468.7232
6057,regular,0.127308434,soft drinks,186.6924,supermarket,tier 3,12.857645184136183,medium,7033.5112
7782,regular,0.044192372,fruits and vegetables,180.3318,supermarket,tier 1,13.1,small,2345.6134
4121,low fat,0.12475207,canned,90.9488,supermarket,tier 2,19.2,medium,633.8416
5473,low fat,0.075908374,snack foods,213.4218,supermarket,tier 3,18.25,high,3846.9924
5265,low fat,0.02286663,household,102.8332,supermarket,tier 3,12.857645184136183,medium,2768.3964
1923,regular,0.040325274,snack foods,180.466,supermarket,tier 3,5.785,high,719.064
5272,low fat,0.029173031,household,145.7786,supermarket,tier 2,21.1,medium,1444.786
2827,low fat,0.035769657,soft drinks,40.9138,supermarket,tier 3,12.857645184136183,medium,1380.8692
1684,regular,0.025513973,baking goods,83.7934,supermarket,tier 2,15.5,medium,1474.0812
5753,regular,0.057538034,meat,149.8366,supermarket,tier 2,11.8,medium,1662.5026
1338,regular,0.021353642,fruits and vegetables,122.1098,supermarket,tier 3,12.857645184136183,medium,3374.2744
3262,low fat,0.017062427,household,98.141,supermarket,tier 3,16.35,medium,1544.656
4639,regular,0.067777778,baking goods,186.924,supermarket,tier 3,17.75,medium,3169.208
2742,low fat,0.016956266,health and hygiene,109.3228,supermarket,tier 3,12.857645184136183,medium,2431.5016
993,low fat,0.0816559,others,143.3154,supermarket,tier 2,6.095,medium,2836.308
7231,regular,0.0,canned,84.9224,supermarket,tier 3,8.975,medium,1278.336
650,regular,0.028282832,fruits and vegetables,46.2744,supermarket,tier 2,20.0,medium,1086.5856
7880,regular,0.172615327,snack foods,154.5972,supermarket,tier 3,16.0,high,1869.5664
2902,low fat,0.027271252,household,171.6106,supermarket,tier 2,10.5,small,2566.659
2258,low fat,0.067400032,household,41.9796,supermarket,tier 1,19.1,medium,784.3124
4787,low fat,0.021719387,breads,163.1184,supermarket,tier 2,12.15,small,3467.4864
5106,regular,0.170186628,snack foods,159.0262,grocery store,tier 1,12.857645184136183,small,159.1262
2986,low fat,0.026451028,frozen foods,210.3954,supermarket,tier 3,8.895,medium,5001.4896
6495,low fat,0.065313024,frozen foods,47.1402,supermarket,tier 3,12.857645184136183,medium,1516.0266
2121,low fat,0.027579198,household,178.7344,supermarket,tier 1,16.6,small,1605.9096
6834,regular,0.061190964,meat,47.1744,supermarket,tier 1,15.85,medium,996.0368
7260,regular,0.046382793,fruits and vegetables,122.8388,supermarket,tier 3,12.857645184136183,medium,2972.1312
3880,low fat,0.02556185,canned,89.7146,grocery store,tier 3,7.405,medium,182.4292
5709,low fat,0.143591586,frozen foods,213.5534,grocery store,tier 1,12.857645184136183,small,430.1068
1564,low fat,0.108059141,snack foods,181.7634,supermarket,tier 1,9.195,medium,6179.9556
6742,low fat,0.03558013,breads,217.5166,supermarket,tier 2,6.71,small,4572.0486
7556,low fat,0.069938838,health and hygiene,264.8884,supermarket,tier 2,9.0,medium,2914.8724
2584,low fat,0.041730507,frozen foods,109.2912,supermarket,tier 2,19.7,small,2402.2064
4870,regular,0.025920816,snack foods,81.2302,supermarket,tier 1,13.65,small,2059.9852
2185,regular,0.024875871,baking goods,173.0422,supermarket,tier 3,10.3,high,2069.3064
3196,regular,0.159968994,fruits and vegetables,147.6102,supermarket,tier 1,13.5,medium,1603.9122
708,regular,0.049634817,meat,212.5586,supermarket,tier 3,14.3,high,3165.879
1231,regular,0.07566089,breads,145.4444,supermarket,tier 2,6.575,medium,2612.5992
5562,regular,0.073735058,canned,87.1198,supermarket,tier 1,12.5,small,1657.1762
3791,low fat,0.049295686,snack foods,194.4478,supermarket,tier 2,21.0,small,968.739
3706,low fat,0.075084457,hard drinks,233.9616,supermarket,tier 3,12.857645184136183,medium,4452.8704
1258,regular,0.026561057,canned,93.712,supermarket,tier 1,16.85,medium,466.06
2254,low fat,0.122843005,hard drinks,172.4396,supermarket,tier 1,4.61,medium,1569.9564
1951,regular,0.076097035,dairy,145.8102,grocery store,tier 3,18.5,medium,291.6204
6378,regular,0.129016487,starchy foods,98.4068,supermarket,tier 1,13.5,medium,1846.9292
991,regular,0.15528831,fruits and vegetables,241.7538,supermarket,tier 3,12.857645184136183,medium,9133.4444
3504,low fat,0.092282353,snack foods,227.2352,supermarket,tier 2,15.2,medium,4122.6336
113,low fat,0.071636937,snack foods,121.7098,supermarket,tier 3,12.857645184136183,medium,4097.3332
7475,low fat,0.04499948,health and hygiene,140.4838,supermarket,tier 2,15.0,medium,1685.8056
2509,low fat,0.039738393,snack foods,163.7526,supermarket,tier 3,19.6,medium,2960.1468
7836,regular,0.041247932,snack foods,101.8332,supermarket,tier 3,6.935,high,2255.7304
6705,low fat,0.156012631,snack foods,177.337,supermarket,tier 3,21.25,medium,2822.992
7798,regular,0.06121988,meat,45.6744,supermarket,tier 2,15.85,medium,633.8416
7187,regular,0.039120291,baking goods,206.8296,supermarket,tier 2,8.895,medium,4154.592
2548,low fat,0.16758389,household,194.6136,supermarket,tier 1,18.85,small,2721.7904
4102,regular,0.043743689,fruits and vegetables,157.7946,supermarket,tier 2,13.6,medium,1104.5622
507,low fat,0.089656812,health and hygiene,144.0102,supermarket,tier 2,10.0,medium,1603.9122
4828,regular,0.076873991,frozen foods,109.9228,supermarket,tier 3,8.84,medium,1547.3192
4515,low fat,0.019412192,household,166.5474,supermarket,tier 3,12.857645184136183,medium,4379.6324
949,low fat,0.024701262,household,176.8686,supermarket,tier 2,13.15,medium,2133.2232
3912,low fat,0.030789914,starchy foods,254.904,supermarket,tier 2,12.85,medium,3036.048
6885,low fat,0.128614205,fruits and vegetables,111.6886,supermarket,tier 1,17.1,medium,1556.6404
6574,low fat,0.174703862,snack foods,104.0964,supermarket,tier 2,9.3,medium,1788.3388
5357,low fat,0.094545236,household,254.7698,supermarket,tier 3,19.6,medium,5327.0658
2850,low fat,0.052607932,frozen foods,56.3588,supermarket,tier 2,7.36,medium,744.3644
5159,regular,0.021439694,fruits and vegetables,119.7098,supermarket,tier 3,19.35,high,1325.6078
4794,low fat,0.034278798,household,214.1218,supermarket,tier 3,18.75,high,4488.1578
2300,low fat,0.019374768,soft drinks,155.8972,supermarket,tier 2,16.2,small,2025.3636
3704,regular,0.041346469,snack foods,103.1332,supermarket,tier 1,6.935,medium,820.2656
350,regular,0.056695731,breads,104.0648,supermarket,tier 3,20.85,medium,1869.5664
5792,low fat,0.013812772,frozen foods,64.7168,supermarket,tier 1,15.35,small,1022.6688
2906,low fat,0.009934335,health and hygiene,47.2034,supermarket,tier 2,11.395,medium,340.2238
4789,low fat,0.290430317,fruits and vegetables,130.6652,grocery store,tier 3,11.5,medium,258.3304
4934,low fat,0.03387323,soft drinks,56.1614,supermarket,tier 3,19.6,high,828.921
2505,low fat,0.076089711,snack foods,212.9218,supermarket,tier 1,18.25,medium,3846.9924
2620,low fat,0.103419257,dairy,148.105,grocery store,tier 3,9.27,medium,149.805
4775,low fat,0.039517121,frozen foods,243.6802,supermarket,tier 2,18.6,medium,5896.3248
1114,low fat,0.089742065,frozen foods,213.7192,supermarket,tier 3,15.25,high,1078.596
2846,low fat,0.076866235,household,247.146,supermarket,tier 3,12.3,medium,492.692
6357,regular,0.026627857,canned,93.712,supermarket,tier 3,16.85,medium,745.696
298,regular,0.049916364,fruits and vegetables,80.2644,supermarket,tier 2,19.35,medium,942.7728
1675,low fat,0.070791391,health and hygiene,46.4086,supermarket,tier 3,12.857645184136183,medium,2007.387
3347,low fat,0.054363971,fruits and vegetables,105.099,grocery store,tier 1,12.857645184136183,small,103.199
6999,low fat,0.115265695,soft drinks,160.5236,supermarket,tier 2,6.135,medium,2094.6068
2735,low fat,0.052608525,household,191.253,supermarket,tier 2,12.3,medium,2656.542
4098,low fat,0.055476238,dairy,196.8768,supermarket,tier 1,7.575,medium,1182.4608
7940,low fat,0.032731074,health and hygiene,235.6906,supermarket,tier 3,12.857645184136183,medium,5704.5744
7454,low fat,0.13504726,household,98.57,supermarket,tier 2,15.75,small,2496.75
4210,low fat,0.027556247,household,176.6344,supermarket,tier 3,16.6,high,1962.7784
7129,low fat,0.088691614,fruits and vegetables,61.851,supermarket,tier 2,7.785,small,1454.773
6642,low fat,0.012141036,health and hygiene,48.7034,supermarket,tier 2,15.2,medium,680.4476
1937,low fat,0.092711708,dairy,197.7768,grocery store,tier 3,7.575,medium,197.0768
229,low fat,0.101561568,canned,181.9292,supermarket,tier 3,12.857645184136183,medium,3101.2964
76,low fat,0.033230816,snack foods,172.3422,supermarket,tier 1,12.85,medium,1207.0954
103,regular,0.024832806,soft drinks,38.7822,supermarket,tier 3,16.75,high,667.7974
6133,regular,0.076314907,dairy,196.7794,supermarket,tier 2,20.25,medium,2731.1116
5065,low fat,0.077348214,snack foods,259.7962,supermarket,tier 3,12.857645184136183,medium,8028.8822
1722,low fat,0.136286138,fruits and vegetables,170.9106,supermarket,tier 3,17.0,medium,1197.7742
5684,low fat,0.032637373,health and hygiene,191.6162,supermarket,tier 1,16.75,medium,3463.4916
2103,regular,0.022940826,baking goods,241.8538,supermarket,tier 1,20.25,small,5768.4912
6935,regular,0.102830104,baking goods,172.6422,grocery store,tier 1,12.857645184136183,small,344.8844
6405,low fat,0.020988798,dairy,117.7782,supermarket,tier 2,13.1,medium,1191.782
5388,low fat,0.0,frozen foods,224.1062,supermarket,tier 3,18.25,medium,4965.5364
3980,low fat,0.042377219,hard drinks,123.7388,supermarket,tier 2,9.3,medium,1609.9044
6701,low fat,0.059472609,snack foods,98.77,supermarket,tier 2,7.76,medium,1298.31
6123,low fat,0.021617996,fruits and vegetables,179.6976,supermarket,tier 2,13.5,medium,1810.976
5904,low fat,0.020198354,household,257.9962,supermarket,tier 1,6.235,small,517.9924
1614,low fat,0.048741487,breads,60.4194,supermarket,tier 3,12.6,high,990.7104
607,low fat,0.041913535,snack foods,90.7462,supermarket,tier 2,6.675,small,1665.8316
7748,regular,0.08234117,meat,185.7608,grocery store,tier 1,12.857645184136183,small,1470.0864
6264,low fat,0.041802518,health and hygiene,34.8216,supermarket,tier 1,12.35,medium,311.5944
1093,low fat,0.103793399,snack foods,110.1544,supermarket,tier 2,7.51,small,2684.5056
3790,regular,0.036020711,frozen foods,177.2712,supermarket,tier 2,11.1,small,2109.2544
2622,regular,0.066717378,frozen foods,260.8962,supermarket,tier 2,11.3,small,4920.9278
7143,regular,0.081955735,canned,142.0838,grocery store,tier 1,12.857645184136183,small,280.9676
8441,regular,0.094010215,baking goods,95.2068,supermarket,tier 1,16.5,medium,777.6544
5863,low fat,0.020409765,soft drinks,218.3508,supermarket,tier 3,15.35,medium,2387.5588
160,regular,0.04192285,snack foods,54.764,supermarket,tier 3,14.0,high,1331.6
203,low fat,0.078362484,baking goods,177.937,supermarket,tier 3,12.857645184136183,medium,6704.606
2387,low fat,0.153960209,starchy foods,105.9938,supermarket,tier 2,15.0,small,1179.1318
5748,regular,0.066297055,fruits and vegetables,247.1092,supermarket,tier 1,18.2,small,2241.0828
8013,low fat,0.017182935,dairy,51.235,supermarket,tier 1,7.935,medium,848.895
837,low fat,0.047008497,others,112.0202,supermarket,tier 3,12.857645184136183,medium,5063.409
2934,low fat,0.075713578,household,156.4656,supermarket,tier 2,7.475,small,2471.4496
5419,low fat,0.029008944,household,143.3786,supermarket,tier 1,21.1,small,866.8716
7850,regular,0.019917598,frozen foods,129.431,supermarket,tier 3,15.1,high,3505.437
2435,low fat,0.143199389,breads,175.837,grocery store,tier 1,12.857645184136183,small,352.874
1230,low fat,0.071136948,household,76.3696,supermarket,tier 2,20.6,medium,372.848
6769,low fat,0.075603699,snack foods,215.1218,supermarket,tier 3,12.857645184136183,medium,3205.827
6648,low fat,0.043033346,fruits and vegetables,89.4172,supermarket,tier 1,9.3,medium,1159.8236
5957,low fat,0.142436015,frozen foods,62.3878,supermarket,tier 3,12.857645184136183,medium,1514.695
1609,low fat,0.096386227,breads,163.5552,supermarket,tier 1,5.78,small,1787.0072
8221,low fat,0.024756031,household,146.7102,supermarket,tier 3,21.25,medium,1603.9122
4151,low fat,0.05410964,seafood,195.0768,supermarket,tier 1,19.85,medium,1970.768
5552,low fat,0.011134397,breads,42.8454,supermarket,tier 3,10.6,medium,167.7816
4984,low fat,0.126383094,canned,112.1886,supermarket,tier 1,10.195,small,667.1316
5198,low fat,0.072693696,breakfast,175.937,supermarket,tier 3,8.895,medium,529.311
4722,low fat,0.031402114,others,40.248,supermarket,tier 2,13.85,medium,319.584
2732,low fat,0.041355366,starchy foods,182.0634,supermarket,tier 1,14.0,medium,4544.085
7699,low fat,0.077234113,health and hygiene,56.893,supermarket,tier 1,13.65,small,1188.453
7138,low fat,0.064504433,hard drinks,47.306,supermarket,tier 2,15.0,medium,652.484
6781,regular,0.0,dairy,43.5744,supermarket,tier 2,8.71,medium,498.0184
7134,low fat,0.037398953,canned,84.2224,supermarket,tier 1,5.175,small,852.224
5964,regular,0.034770109,canned,141.9496,supermarket,tier 2,19.25,medium,988.0472
6627,low fat,0.070703828,dairy,170.3764,grocery store,tier 3,17.25,medium,343.5528
5244,low fat,0.035240817,canned,255.5014,supermarket,tier 3,14.15,high,5355.0294
4295,regular,0.102226474,canned,91.312,supermarket,tier 3,12.857645184136183,medium,3075.996
6866,low fat,0.031403441,baking goods,93.8462,supermarket,tier 1,8.195,small,647.8234
3794,regular,0.025904648,meat,102.4674,supermarket,tier 3,11.8,high,2037.348
4352,low fat,0.072986772,canned,78.8986,supermarket,tier 2,17.25,medium,1635.8706
8288,regular,0.037569401,fruits and vegetables,120.7098,grocery store,tier 1,12.857645184136183,small,361.5294
6408,low fat,0.06705851,household,194.0478,supermarket,tier 2,11.3,medium,3293.7126
657,low fat,0.080131363,dairy,234.03,supermarket,tier 3,13.3,medium,4194.54
790,low fat,0.094083303,household,252.2698,supermarket,tier 3,19.6,high,2790.3678
3698,low fat,0.05661033,frozen foods,41.7454,supermarket,tier 2,17.6,medium,209.727
7246,regular,0.170977155,canned,117.0834,supermarket,tier 3,11.8,medium,1842.9344
7269,low fat,0.0,others,123.773,supermarket,tier 1,12.15,small,3325.671
6206,low fat,0.021369722,household,75.8328,supermarket,tier 2,20.35,medium,154.4656
2561,low fat,0.0,health and hygiene,42.877,supermarket,tier 1,19.6,medium,649.155
2640,low fat,0.115032406,soft drinks,161.0236,supermarket,tier 1,6.135,small,1288.9888
1359,regular,0.039189221,snack foods,97.341,supermarket,tier 3,17.6,high,965.41
6073,regular,0.033437991,meat,153.2314,supermarket,tier 1,9.3,small,2326.971
8113,low fat,0.034868095,snack foods,243.7828,supermarket,tier 2,14.15,small,6579.4356
2347,low fat,0.0,canned,118.8124,supermarket,tier 1,16.6,small,2607.2728
5991,low fat,0.064547828,fruits and vegetables,212.8586,grocery store,tier 3,19.1,medium,422.1172
6482,regular,0.107057186,dairy,224.1772,supermarket,tier 1,11.8,small,3558.0352
2781,low fat,0.024756031,soft drinks,83.8592,supermarket,tier 3,19.7,medium,247.6776
4239,low fat,0.029619203,household,43.6086,supermarket,tier 3,9.6,high,624.5204
6487,low fat,0.064909488,canned,88.5198,supermarket,tier 2,19.7,small,1308.297
8247,regular,0.0,fruits and vegetables,106.4964,supermarket,tier 3,7.785,high,1577.946
3308,low fat,0.060067115,household,230.6642,supermarket,tier 1,9.895,small,4647.284
6680,regular,0.033276066,meat,153.8314,supermarket,tier 3,12.857645184136183,medium,3723.1536
7697,low fat,0.037289996,soft drinks,182.7634,supermarket,tier 1,15.7,medium,3453.5046
6363,regular,0.044252621,meat,102.599,supermarket,tier 1,5.19,small,1651.184
615,regular,0.105646853,fruits and vegetables,42.8796,supermarket,tier 2,15.1,small,949.4308
7928,regular,0.060045008,fruits and vegetables,128.3678,supermarket,tier 3,20.2,medium,1398.8458
2575,low fat,0.086957199,hard drinks,152.5682,supermarket,tier 2,8.88,medium,1372.2138
6750,regular,0.02681843,baking goods,219.7456,supermarket,tier 3,15.0,high,3094.6384
2314,regular,0.046729336,canned,153.4998,supermarket,tier 2,6.825,medium,2153.1972
3340,low fat,0.036147029,soft drinks,39.3138,supermarket,tier 2,14.15,medium,527.9794
5102,regular,0.053839714,canned,198.6742,supermarket,tier 3,5.405,medium,2388.8904
1705,regular,0.119850541,dairy,234.53,supermarket,tier 2,13.6,medium,6524.84
6263,low fat,0.082427854,baking goods,149.3076,supermarket,tier 1,8.235,small,2808.3444
8062,low fat,0.036997104,snack foods,115.9834,supermarket,tier 1,12.3,medium,2073.3012
5662,low fat,0.055979703,health and hygiene,151.9024,supermarket,tier 2,15.7,small,1062.6168
7519,low fat,0.036446751,snack foods,90.3488,supermarket,tier 1,16.85,medium,996.0368
1780,low fat,0.048213766,hard drinks,159.6946,supermarket,tier 3,10.5,medium,3629.2758
8489,regular,0.027723342,canned,89.6856,supermarket,tier 3,17.35,medium,2109.2544
4081,low fat,0.017659068,canned,175.9686,supermarket,tier 3,12.857645184136183,medium,5866.3638
803,low fat,0.07753654,baking goods,180.866,supermarket,tier 3,12.857645184136183,medium,3235.788
857,regular,0.058142797,fruits and vegetables,162.1552,supermarket,tier 3,12.857645184136183,medium,3086.6488
3647,regular,0.0,meat,94.9752,supermarket,tier 2,6.175,medium,1534.0032
7052,regular,0.047622786,frozen foods,246.2144,supermarket,tier 3,9.695,medium,3675.216
6106,regular,0.014720848,canned,89.9172,supermarket,tier 3,13.8,high,1516.6924
990,low fat,0.054990009,health and hygiene,35.2874,supermarket,tier 1,13.5,small,741.0354
5939,low fat,0.032586709,health and hygiene,191.9162,supermarket,tier 1,16.75,small,4040.7402
5400,low fat,0.0,soft drinks,41.377,supermarket,tier 2,15.5,medium,649.155
4659,low fat,0.177236497,household,172.3422,supermarket,tier 2,19.1,small,2586.633
3513,low fat,0.025842905,starchy foods,119.844,supermarket,tier 3,12.15,high,599.22
3857,regular,0.0,fruits and vegetables,112.4544,supermarket,tier 3,15.7,high,1230.3984
6239,low fat,0.099193899,frozen foods,38.1164,supermarket,tier 2,12.85,medium,656.4788
219,low fat,0.0,meat,40.2822,supermarket,tier 2,6.32,small,1139.1838
3946,low fat,0.056795923,dairy,232.8642,supermarket,tier 1,10.6,small,3485.463
1288,low fat,0.041028937,snack foods,142.6496,supermarket,tier 2,16.0,medium,1834.9448
3163,low fat,0.0,snack foods,62.151,grocery store,tier 3,13.3,medium,63.251
582,low fat,0.015523707,frozen foods,212.0928,supermarket,tier 3,12.15,medium,2735.1064
2618,low fat,0.11089655,fruits and vegetables,191.5846,supermarket,tier 2,11.1,medium,2101.9306
3612,low fat,0.015149955,household,144.047,supermarket,tier 3,6.38,high,3149.234
43,low fat,0.069102831,canned,259.9278,supermarket,tier 3,21.35,medium,6768.5228
1234,low fat,0.027761289,soft drinks,85.8198,supermarket,tier 2,6.28,medium,872.198
6225,low fat,0.041374909,household,89.2514,supermarket,tier 2,19.6,medium,1416.8224
7354,low fat,0.009581155,snack foods,64.951,supermarket,tier 1,13.3,small,1644.526
3571,low fat,0.082170947,soft drinks,190.953,supermarket,tier 3,7.39,high,2466.789
8502,low fat,0.070712031,household,216.4192,supermarket,tier 2,8.42,medium,3020.0688
1503,regular,0.053027398,canned,86.0224,supermarket,tier 2,8.975,medium,1278.336
8054,low fat,0.119461188,health and hygiene,126.3362,grocery store,tier 3,15.0,medium,503.3448
8376,low fat,0.060055757,household,234.2642,supermarket,tier 2,9.895,small,3717.8272
7174,regular,0.114022125,dairy,92.9436,supermarket,tier 3,20.7,high,2174.5028
3439,low fat,0.080594133,baking goods,80.996,supermarket,tier 1,14.35,small,1757.712
1892,low fat,0.008778413,fruits and vegetables,122.4414,supermarket,tier 1,9.21,medium,1583.9382
5374,regular,0.28701714,meat,48.8376,grocery store,tier 3,18.6,medium,47.9376
7711,low fat,0.005978595,household,163.6526,supermarket,tier 1,6.36,small,1151.1682
3272,low fat,0.083929569,meat,182.4292,supermarket,tier 1,20.35,medium,4925.5884
5044,low fat,0.084176826,canned,118.0124,grocery store,tier 3,16.6,medium,592.562
7773,regular,0.0,snack foods,156.1972,supermarket,tier 1,10.695,small,1869.5664
3480,regular,0.054706408,breads,128.931,supermarket,tier 3,8.6,medium,1428.141
1071,low fat,0.013127548,household,142.0154,supermarket,tier 2,8.18,small,1985.4156
718,low fat,0.026181893,fruits and vegetables,167.0474,supermarket,tier 1,19.35,small,2358.2636
7090,low fat,0.035497039,canned,216.7824,grocery store,tier 3,15.2,medium,436.7648
2364,low fat,0.022831052,fruits and vegetables,160.292,supermarket,tier 1,13.15,medium,4793.76
1505,low fat,0.0,frozen foods,182.9292,supermarket,tier 2,9.3,medium,4013.4424
3195,low fat,0.099120588,snack foods,107.228,supermarket,tier 1,9.395,small,2024.032
670,low fat,0.07226985,hard drinks,254.104,supermarket,tier 3,8.395,medium,3542.056
7847,low fat,0.019546214,household,168.1474,supermarket,tier 2,9.0,medium,4211.185
2952,low fat,0.063246037,soft drinks,159.2578,supermarket,tier 2,12.65,medium,2406.867
6355,regular,0.136428395,snack foods,193.982,supermarket,tier 1,6.89,small,1737.738
7051,low fat,0.038511676,dairy,57.7272,supermarket,tier 2,11.6,small,503.3448
8410,low fat,0.0,household,263.691,supermarket,tier 1,7.935,small,788.973
897,regular,0.109459733,fruits and vegetables,84.1592,supermarket,tier 3,12.857645184136183,medium,1320.9472
4483,regular,0.062665642,fruits and vegetables,225.6062,supermarket,tier 3,16.35,medium,1579.9434
3918,low fat,0.0,others,108.6912,supermarket,tier 3,17.75,medium,1201.1032
7097,low fat,0.029026218,health and hygiene,131.331,supermarket,tier 2,14.0,medium,3635.268
2666,low fat,0.046115083,snack foods,120.2124,supermarket,tier 2,11.5,small,1540.6612
3550,low fat,0.016745264,hard drinks,180.766,supermarket,tier 3,12.857645184136183,medium,3056.022
3193,low fat,0.069491408,breads,218.2166,supermarket,tier 2,15.85,medium,4789.7652
2890,regular,0.040369315,canned,189.753,supermarket,tier 3,8.6,medium,2846.295
4248,low fat,0.028281197,snack foods,90.2146,supermarket,tier 3,12.857645184136183,medium,3648.584
8425,low fat,0.0,snack foods,153.734,supermarket,tier 2,7.315,small,2756.412
1530,low fat,0.024226902,dairy,48.7718,supermarket,tier 1,19.6,small,236.359
8417,low fat,0.058855357,health and hygiene,79.1618,supermarket,tier 2,11.8,medium,2336.2922
7370,low fat,0.176215665,baking goods,158.8604,supermarket,tier 1,11.1,small,2693.8268
5070,low fat,0.117607719,others,55.2588,supermarket,tier 3,12.857645184136183,medium,2748.4224
7038,low fat,0.0,household,115.2176,supermarket,tier 3,12.857645184136183,medium,1030.6584
39,low fat,0.026480954,snack foods,87.6198,supermarket,tier 3,12.857645184136183,medium,2180.495
4231,low fat,0.0,snack foods,197.2452,supermarket,tier 2,7.235,small,2348.9424
4404,regular,0.020750867,breakfast,128.7994,supermarket,tier 1,21.1,medium,1927.491
7142,low fat,0.034091649,snack foods,146.2076,supermarket,tier 2,6.48,medium,2364.9216
6735,regular,0.023135131,snack foods,44.8428,supermarket,tier 3,16.85,high,703.0848
1874,low fat,0.177971115,household,174.0422,supermarket,tier 1,8.43,medium,2069.3064
2370,low fat,0.143164371,household,34.919,supermarket,tier 3,20.5,high,73.238
1769,regular,0.116148596,snack foods,176.0028,supermarket,tier 3,8.31,medium,4427.57
8506,low fat,0.084676173,soft drinks,263.191,supermarket,tier 3,17.25,medium,3944.865
220,regular,0.133700752,baking goods,52.9298,supermarket,tier 1,4.88,medium,1995.4026
